fixed acidity,citric acid,residual sugar,chlorides,total sulfur dioxide,density,pH,sulphates,alcohol,quality,is_red,so2_ratio,volatile_acidity_ratio
6.6,0.25,9.8,0.049,137.0,0.995,3.16,0.38,10.0,6,0,0.4343065693430657,0.024242424242424246
5.8,0.22,12.7,0.058,183.0,0.9956,3.32,0.42,11.7,6,0,0.13114754098360656,0.02241379310344828
5.8,0.22,12.7,0.058,206.0,0.9946,3.32,0.38,12.3,6,0,0.20388349514563106,0.04655172413793104
6.8,0.17,5.1,0.049,82.0,0.993,3.0,0.38,9.8,6,0,0.3170731707317073,0.025
6.4,0.19,3.5,0.068,101.0,0.9934,3.03,0.38,9.0,6,0,0.1782178217821782,0.057812499999999996
7.3,0.53,12.7,0.047,164.5,0.9984,3.06,0.45,9.1,6,0,0.3677811550151976,0.03561643835616438
7.3,0.54,12.9,0.049,162.5,0.9984,3.06,0.45,9.1,6,0,0.38153846153846155,0.038356164383561646
7.3,0.54,12.9,0.049,162.5,0.9984,3.06,0.45,9.1,6,0,0.38153846153846155,0.038356164383561646
5.8,0.21,1.3,0.056,121.0,0.9908,3.32,0.33,11.4,6,0,0.2892561983471074,0.020689655172413793
6.1,0.18,10.5,0.049,124.0,0.9963,3.14,0.35,10.5,5,0,0.33064516129032256,0.04098360655737705
6.4,0.27,1.5,0.04,105.0,0.98914,3.13,0.3,12.4,6,0,0.3333333333333333,0.0375
7.3,0.53,12.7,0.047,156.0,0.9984,3.06,0.45,9.1,6,0,0.38782051282051283,0.03561643835616438
7.3,0.54,12.9,0.049,152.0,0.9984,3.06,0.45,9.1,6,0,0.40789473684210525,0.038356164383561646
8.3,0.37,1.2,0.049,94.0,0.9937,3.18,0.52,10.1,5,0,0.06382978723404255,0.021686746987951804
7.1,0.3,6.2,0.032,134.0,0.993,2.99,0.39,10.9,6,0,0.1791044776119403,0.01267605633802817
8.3,0.36,8.8,0.026,60.0,0.9956,3.13,0.35,11.05,5,0,0.21666666666666667,0.016867469879518072
5.8,0.3,3.9,0.026,105.0,0.98963,3.26,0.58,12.75,6,0,0.34285714285714286,0.048275862068965524
6.0,0.34,1.3,0.025,111.0,0.98961,3.36,0.37,12.7,6,0,0.2072072072072072,0.03833333333333334
6.9,0.37,9.1,0.037,76.0,0.9948,3.05,0.54,11.1,5,0,0.21052631578947367,0.04057971014492754
6.9,0.37,9.1,0.037,76.0,0.9948,3.05,0.54,11.1,5,0,0.21052631578947367,0.04057971014492754
5.8,0.3,3.9,0.026,105.0,0.98963,3.26,0.58,12.75,6,0,0.34285714285714286,0.048275862068965524
6.3,0.53,1.8,0.021,101.0,0.989315,3.19,0.31,13.0,6,0,0.40594059405940597,0.03968253968253968
6.5,0.31,2.1,0.033,95.0,0.989435,2.96,0.61,12.0,6,0,0.3368421052631579,0.03076923076923077
5.9,0.32,1.4,0.022,47.0,0.9899,3.35,0.35,11.5,6,0,0.3617021276595745,0.04915254237288135
6.4,0.22,14.7,0.047,183.0,0.998275,3.39,0.6,10.5,5,0,0.2786885245901639,0.071875
6.9,0.37,9.1,0.037,76.0,0.9948,3.05,0.54,11.1,5,0,0.21052631578947367,0.04057971014492754
6.8,0.33,1.9,0.047,101.0,0.9914,3.1,0.46,11.1,6,0,0.19801980198019803,0.03382352941176471
7.0,0.32,1.8,0.048,113.0,0.9915,3.11,0.47,11.1,6,0,0.22123893805309736,0.032857142857142856
6.4,0.26,9.6,0.027,104.0,0.9924,3.22,0.73,13.1,6,0,0.19230769230769232,0.0859375
5.7,0.3,3.9,0.026,105.0,0.98963,3.26,0.58,12.75,6,0,0.34285714285714286,0.04912280701754386
6.0,0.34,1.3,0.025,111.0,0.98961,3.36,0.37,12.7,6,0,0.2072072072072072,0.03833333333333334
6.8,0.3,11.8,0.094,97.0,0.997,3.09,0.44,9.6,5,0,0.23711340206185566,0.0661764705882353
6.1,0.4,1.9,0.028,138.0,0.9914,3.26,0.72,11.7,5,0,0.2318840579710145,0.03278688524590164
6.1,0.46,12.0,0.042,210.0,0.997,3.17,0.59,9.7,6,0,0.2904761904761905,0.060655737704918035
5.9,0.23,7.9,0.033,130.0,0.9944,3.38,0.59,10.9,6,0,0.16923076923076924,0.035593220338983045
6.9,0.32,9.3,0.04,110.0,0.9958,3.34,0.54,10.7,7,0,0.2,0.03188405797101449
5.4,0.22,4.6,0.022,107.0,0.98889,3.33,0.54,13.8,6,0,0.27102803738317754,0.05
6.0,0.26,2.2,0.035,72.0,0.989465,3.11,0.48,12.15,6,0,0.1388888888888889,0.043333333333333335
5.6,0.3,10.2,0.028,131.0,0.9954,3.49,0.42,10.8,7,0,0.21374045801526717,0.03214285714285715
5.6,0.27,10.6,0.03,119.0,0.9947,3.4,0.34,10.7,7,0,0.226890756302521,0.04642857142857143
7.0,0.35,1.4,0.036,113.0,0.9912,3.16,0.48,10.8,7,0,0.2743362831858407,0.032857142857142856
5.8,0.6000000000000001,9.1,0.039,159.0,0.9965,3.635,0.55,10.8,5,0,0.16352201257861634,0.048275862068965524
8.6,0.26,11.1,0.03,171.0,0.9948,3.03,0.49,12.0,5,0,0.2543859649122807,0.04186046511627907
5.8,0.6000000000000001,9.1,0.039,159.0,0.9965,3.635,0.55,10.8,5,0,0.16352201257861634,0.048275862068965524
6.4,0.27,4.4,0.055,135.0,0.9925,3.23,0.44,12.2,6,0,0.1259259259259259,0.04687499999999999
6.2,0.32,2.8,0.05,126.0,0.9936,3.18,0.55,9.4,6,0,0.1349206349206349,0.03225806451612903
5.8,0.15,1.1,0.029,83.0,0.9898,3.3,0.4,11.4,6,0,0.14457831325301204,0.049999999999999996
5.7,0.28,1.3,0.027,101.0,0.98948,3.35,0.38,12.5,7,0,0.25742574257425743,0.03859649122807018
5.6,0.32,1.2,0.024,97.0,0.98823,3.2,0.46,13.05,7,0,0.29896907216494845,0.03928571428571429
6.8,0.23,3.3,0.026,99.0,0.9896,3.1,0.4,12.4,6,0,0.31313131313131315,0.047058823529411764
6.2,0.26,9.7,0.03,102.0,0.9908,3.08,0.56,12.9,7,0,0.38235294117647056,0.03225806451612903
6.1,0.24,2.3,0.034,133.0,0.9906,3.34,0.59,12.0,7,0,0.18796992481203006,0.05737704918032787
5.9,0.29,1.1,0.036,56.0,0.9904,3.19,0.38,11.3,5,0,0.4107142857142857,0.05084745762711864
6.3,0.34,11.4,0.05,96.0,0.99754,3.21,0.49,10.0,6,0,0.2604166666666667,0.023809523809523808
4.8,0.32,1.2,0.042,98.0,0.9898,3.42,0.64,11.8,7,0,0.40816326530612246,0.027083333333333334
6.0,0.26,14.7,0.045,125.0,0.998365,2.99,0.69,9.4,6,0,0.424,0.03333333333333333
5.7,0.24,13.8,0.047,112.0,0.99837,2.97,0.66,8.8,6,0,0.39285714285714285,0.03508771929824561
6.0,0.26,1.3,0.038,138.0,0.99125,3.46,0.43,11.1,6,0,0.2318840579710145,0.045000000000000005
6.3,0.51,6.3,0.048,146.0,0.9943,3.1,0.855,10.5,6,0,0.23972602739726026,0.05873015873015873
6.4,0.37,7.9,0.05,150.0,0.99488,2.86,0.49,9.3,6,0,0.4,0.0359375
5.9,0.25,2.0,0.042,110.0,0.99034,3.02,0.54,11.4,6,0,0.10909090909090909,0.0576271186440678
5.0,0.23,11.8,0.03,158.0,0.99322,3.41,0.64,11.8,6,0,0.14556962025316456,0.066
5.4,0.38,1.2,0.029,132.0,0.98895,3.28,0.36,12.4,6,0,0.23484848484848486,0.0537037037037037
8.0,0.35,10.0,0.035,108.0,0.99457,3.12,0.36,11.6,6,0,0.2037037037037037,0.04125
6.4,0.33,5.2,0.05,137.0,0.99304,3.26,0.58,11.1,5,0,0.21897810218978103,0.04687499999999999
5.4,0.38,1.2,0.029,132.0,0.98895,3.28,0.36,12.4,6,0,0.23484848484848486,0.0537037037037037
6.4,0.3,7.2,0.041,168.0,0.99331,3.22,0.49,11.1,6,0,0.25,0.0515625
7.0,0.6000000000000001,9.9,0.042,251.0,0.99435,3.01,0.55,11.0,6,0,0.08366533864541832,0.047142857142857146
6.7,0.3,5.3,0.036,165.0,0.99122,3.12,0.46,12.2,6,0,0.16363636363636364,0.06716417910447761
6.5,0.31,13.55,0.053,113.0,0.99544,3.2,0.56,11.0,6,0,0.17699115044247787,0.05538461538461538
5.8,0.3,2.2,0.035,129.0,0.989,3.32,0.47,12.9,6,0,0.20155038759689922,0.07241379310344828
7.1,0.3,9.9,0.037,124.0,0.99414,3.07,0.42,10.9,6,0,0.23387096774193547,0.054929577464788736
6.7,0.29,4.3,0.069,114.0,0.99014,3.22,0.59,13.4,6,0,0.17543859649122806,0.0791044776119403
6.7,0.03999999999999998,13.0,0.033,75.0,0.99551,3.15,0.5,10.7,6,0,0.4266666666666667,0.09776119402985074
6.5,0.31,13.55,0.053,113.0,0.99544,3.2,0.56,11.0,6,0,0.17699115044247787,0.05538461538461538
6.5,0.33,1.0,0.027,75.0,0.9908,3.3,0.39,11.4,7,0,0.30666666666666664,0.024615384615384615
8.3,0.34,1.1,0.043,116.0,0.9927,3.0,0.47,10.2,6,0,0.1724137931034483,0.02650602409638554
6.9,0.35,6.9,0.03,116.0,0.99244,2.8,0.54,11.0,6,0,0.3879310344827586,0.03333333333333333
6.4,0.34,13.4,0.044,139.0,0.99752,3.06,0.43,9.1,6,0,0.3237410071942446,0.0265625
5.0,0.18,4.6,0.032,124.0,0.99114,3.18,0.4,11.0,6,0,0.3225806451612903,0.066
6.8,0.29,9.9,0.037,146.0,0.99326,3.11,0.37,11.5,6,0,0.273972602739726,0.05588235294117647
6.5,0.32,3.0,0.036,93.0,0.9906,3.16,0.59,12.0,6,0,0.40860215053763443,0.04461538461538461
6.9,0.32,5.8,0.04,112.0,0.993,3.04,0.58,11.2,5,0,0.14285714285714285,0.042028985507246375
6.6,0.3,12.9,0.033,177.0,0.99479,3.12,0.39,11.2,6,0,0.1751412429378531,0.042424242424242434
6.2,0.27,3.2,0.032,73.0,0.98942,2.9,0.69,12.6,7,0,0.1780821917808219,0.058064516129032254
6.0,0.04,0.8,0.032,50.0,0.99036,3.14,0.4,11.0,4,0,0.16,0.1025
5.9,0.36,2.5,0.03,73.0,0.99201,3.22,0.48,10.8,6,0,0.1643835616438356,0.07457627118644067
5.9,0.36,2.4,0.034,77.0,0.99184,3.25,0.48,10.9,5,0,0.24675324675324675,0.07118644067796609
5.8,0.21,7.2,0.041,146.0,0.99441,3.16,0.49,9.8,5,0,0.3287671232876712,0.05862068965517242
5.8,0.2,7.3,0.04,145.0,0.99442,3.15,0.48,9.8,5,0,0.2896551724137931,0.04655172413793104
7.1,0.18,6.3,0.094,166.0,0.99474,2.9,0.49,9.5,5,0,0.16265060240963855,0.04647887323943663
6.1,0.28,4.25,0.032,132.0,0.9916,3.26,0.47,11.2666666666667,7,0,0.32575757575757575,0.07213114754098361
7.3,0.37,1.2,0.039,99.0,0.99198,3.01,0.62,10.8,5,0,0.26262626262626265,0.038356164383561646
5.2,0.18,2.0,0.036,129.0,0.98949,3.36,0.77,13.4,7,0,0.17829457364341086,0.09615384615384615
6.1,0.28,4.25,0.032,132.0,0.9916,3.26,0.47,11.3,7,0,0.32575757575757575,0.07213114754098361
6.4,0.12,4.7,0.06,196.0,0.99556,3.22,0.48,8.9,5,0,0.1683673469387755,0.09687499999999999
6.4,0.19,4.5,0.038,119.0,0.99151,3.07,0.42,11.2,6,0,0.3025210084033613,0.059375
7.5,0.38,1.4,0.047,95.0,0.99158,3.22,0.52,11.5,7,0,0.3157894736842105,0.04066666666666666
6.5,0.22,4.1,0.036,131.0,0.9902,3.26,0.55,13.0,7,0,0.26717557251908397,0.07692307692307693
6.6,0.3,5.3,0.038,125.0,0.99204,3.36,0.73,12.6,6,0,0.16,0.060606060606060615
6.4,0.25,4.2,0.032,91.0,0.98988,3.26,0.52,13.1,6,0,0.16483516483516483,0.0625
8.3,0.23,6.65,0.034,158.0,0.99344,3.05,0.48,11.2,5,0,0.0379746835443038,0.05903614457831325
6.3,0.6000000000000001,8.2,0.034,199.0,0.99394,3.39,0.49,11.7,6,0,0.25125628140703515,0.047619047619047616
6.1,0.37,2.6,0.041,99.0,0.99153,3.18,0.5,10.9,6,0,0.24242424242424243,0.03114754098360656
6.1,0.37,2.6,0.041,99.0,0.99153,3.18,0.5,10.9,6,0,0.24242424242424243,0.03114754098360656
5.6,0.34,2.0,0.041,73.0,0.98981,3.04,0.45,11.6,7,0,0.1917808219178082,0.04285714285714286
5.7,0.32,12.2,0.041,127.0,0.99524,3.23,0.53,10.4,7,0,0.33858267716535434,0.043859649122807015
6.6,0.39,2.3,0.041,102.0,0.99221,3.22,0.58,10.9,7,0,0.30392156862745096,0.03181818181818182
6.3,0.6000000000000001,8.2,0.034,199.0,0.99394,3.39,0.49,11.7,6,0,0.25125628140703515,0.047619047619047616
6.2,0.41,5.0,0.043,188.0,0.99318,3.23,0.64,10.8,6,0,0.26595744680851063,0.04516129032258065
5.8,0.38,10.7,0.038,136.0,0.99366,3.11,0.59,11.2,6,0,0.3602941176470588,0.049999999999999996
5.8,0.15,10.8,0.033,120.0,0.99494,3.25,0.49,10.0,6,0,0.21666666666666667,0.05948275862068965
6.5,0.25,1.7,0.048,177.0,0.99212,3.28,0.57,10.5666666666667,5,0,0.22033898305084745,0.07846153846153846
6.0,0.41,1.3,0.036,118.0,0.99018,3.04,0.64,11.7333333333333,6,0,0.3559322033898305,0.04
6.5,0.25,1.7,0.048,177.0,0.99212,3.28,0.57,10.6,5,0,0.22033898305084745,0.07846153846153846
6.9,0.26,12.7,0.049,195.0,0.99596,3.26,0.54,10.5,6,0,0.30256410256410254,0.0782608695652174
6.0,0.41,1.3,0.036,118.0,0.99018,3.04,0.64,11.75,6,0,0.3559322033898305,0.04
6.6,0.36,1.2,0.035,126.0,0.99094,3.01,0.63,11.4,6,0,0.3412698412698413,0.0393939393939394
5.7,0.3,1.3,0.03,98.0,0.98968,3.37,0.43,12.4,7,0,0.25510204081632654,0.042105263157894736
6.5,0.35,5.7,0.043,197.0,0.99392,3.24,0.5,10.1,6,0,0.23857868020304568,0.03230769230769231
6.8,0.22,3.4,0.035,122.0,0.99024,3.09,0.47,12.3,6,0,0.32786885245901637,0.04264705882352941
5.0,0.34,1.1,0.034,158.0,0.98774,3.32,0.32,13.1,7,0,0.310126582278481,0.048
5.9,0.28,1.0,0.037,88.0,0.99094,3.29,0.55,10.65,7,0,0.2727272727272727,0.030508474576271184
5.8,0.29,1.0,0.042,101.0,0.99044,3.36,0.48,11.4,7,0,0.3465346534653465,0.04482758620689656
6.7,0.21,1.65,0.10550000000000001,240.0,0.9938,3.11,0.57,9.3,5,0,0.16666666666666666,0.09104477611940298
5.7,0.06,6.8,0.042,84.0,0.99432,3.44,0.44,10.2,5,0,0.10714285714285714,0.11491228070175438
5.6,0.06,6.8,0.042,84.0,0.99432,3.44,0.44,10.2,5,0,0.10714285714285714,0.11696428571428573
5.7,0.25,4.9,0.033,113.0,0.98966,3.26,0.58,13.1,7,0,0.4336283185840708,0.06842105263157895
6.1,0.47,1.4,0.051,210.0,0.99309,3.24,0.5,9.6,5,0,0.28095238095238095,0.06229508196721312
6.3,0.28,2.5,0.035,73.0,0.98868,3.1,0.47,12.8,7,0,0.2465753424657534,0.05714285714285714
6.0,0.41,10.8,0.048,149.0,0.9937,3.09,0.59,10.9666666666667,7,0,0.3691275167785235,0.04833333333333333
6.0,0.41,10.8,0.048,149.0,0.9937,3.09,0.59,10.9666666666667,7,0,0.3691275167785235,0.04833333333333333
6.0,0.41,10.8,0.048,149.0,0.9937,3.09,0.59,10.9666666666667,7,0,0.3691275167785235,0.04833333333333333
6.0,0.41,10.8,0.048,149.0,0.9937,3.09,0.59,11.0,7,0,0.3691275167785235,0.04833333333333333
7.1,0.25,2.8,0.036,132.0,0.98975,3.21,0.47,13.4,6,0,0.32575757575757575,0.06056338028169014
6.6,0.25,1.3,0.04,85.0,0.98984,2.87,0.48,11.2,6,0,0.32941176470588235,0.03787878787878788
6.6,0.41,2.0,0.027,79.0,0.99063,3.27,0.63,12.4,6,0,0.17721518987341772,0.05
8.0,0.41,1.1,0.048,150.0,0.99168,3.09,0.47,11.2,5,0,0.23333333333333334,0.02875
7.3,0.36,8.2,0.028,111.0,0.99272,3.14,0.41,12.4,6,0,0.3963963963963964,0.023287671232876714
6.0,0.33,6.0,0.036,111.0,0.99362,3.32,0.58,10.1333333333333,7,0,0.2702702702702703,0.028333333333333335
6.1,0.34,6.1,0.034,114.0,0.99365,3.32,0.58,10.1333333333333,7,0,0.2719298245614035,0.026229508196721315
7.3,0.36,8.2,0.028,111.0,0.99272,3.14,0.41,12.4,6,0,0.3963963963963964,0.023287671232876714
6.4,0.53,8.8,0.057,221.0,0.99642,3.17,0.44,9.1,5,0,0.16289592760180996,0.048437499999999994
6.1,0.34,6.1,0.034,114.0,0.99365,3.32,0.58,10.15,7,0,0.2719298245614035,0.026229508196721315
6.0,0.33,6.0,0.036,111.0,0.99362,3.32,0.58,10.15,7,0,0.2702702702702703,0.028333333333333335
5.9,0.33,1.2,0.049,117.0,0.99134,3.46,0.44,11.5,5,0,0.10256410256410256,0.07457627118644067
6.6,0.49,11.4,0.035,137.0,0.99732,3.08,0.54,8.9,6,0,0.41605839416058393,0.04318181818181818
4.9,0.14,1.3,0.036,168.0,0.99212,3.47,0.46,10.4666666666667,5,0,0.4107142857142857,0.06836734693877551
4.9,0.14,1.3,0.036,168.0,0.99212,3.47,0.46,10.4666666666667,5,0,0.4107142857142857,0.06836734693877551
6.0,0.52,6.2,0.028,104.0,0.99161,3.28,0.51,11.8,7,0,0.3557692307692308,0.04666666666666667
5.8,0.29,3.2,0.034,151.0,0.9912,3.35,0.58,11.6333333333333,7,0,0.271523178807947,0.06034482758620689
5.7,0.37,4.5,0.04,140.0,0.99332,3.29,0.62,10.6,6,0,0.4142857142857143,0.03684210526315789
6.5,0.32,9.9,0.045,128.0,0.99636,3.18,0.52,9.6,6,0,0.3203125,0.038461538461538464
6.0,0.52,6.2,0.028,104.0,0.99161,3.28,0.51,11.8,7,0,0.3557692307692308,0.04666666666666667
6.6,0.49,11.4,0.035,137.0,0.99732,3.08,0.54,8.9,6,0,0.41605839416058393,0.04318181818181818
4.7,0.14,1.3,0.036,168.0,0.99212,3.47,0.46,10.5,5,0,0.4107142857142857,0.07127659574468086
6.8,0.04,1.3,0.058,133.0,0.99271,3.17,0.39,10.2,4,0,0.18796992481203006,0.09264705882352942
5.6,0.37,0.9,0.025,49.0,0.98845,3.29,0.33,13.1,6,0,0.22448979591836735,0.04821428571428572
6.8,0.33,0.7,0.027,66.0,0.9899,3.11,0.31,11.8,6,0,0.22727272727272727,0.047058823529411764
6.5,0.32,1.0,0.041,120.0,0.99004,3.06,0.37,12.2,6,0,0.325,0.050769230769230775
6.0,0.34,1.0,0.036,184.0,0.99097,3.44,0.44,11.45,6,0,0.2826086956521739,0.04
7.2,0.32,10.4,0.062,114.0,0.9966,3.23,0.49,10.5,5,0,0.20175438596491227,0.036111111111111115
6.8,0.04,1.3,0.058,133.0,0.99271,3.17,0.39,10.2,4,0,0.18796992481203006,0.09264705882352942
6.7,0.32,12.5,0.035,156.0,0.99666,2.88,0.36,9.0,6,0,0.11538461538461539,0.023880597014925373
6.7,0.32,12.5,0.035,156.0,0.99666,2.88,0.36,9.0,6,0,0.11538461538461539,0.023880597014925373
6.7,0.32,12.5,0.035,156.0,0.99666,2.88,0.36,9.0,6,0,0.11538461538461539,0.023880597014925373
6.7,0.32,12.5,0.035,156.0,0.99666,2.88,0.36,9.0,6,0,0.11538461538461539,0.023880597014925373
6.9,0.31,17.549999999999997,0.043,167.0,0.99954,2.93,0.52,9.1,7,0,0.2275449101796407,0.02753623188405797
6.0,0.32,1.1,0.053,173.0,0.99414,3.38,0.54,8.8,5,0,0.15028901734104047,0.06
6.7,0.32,12.5,0.035,156.0,0.99666,2.88,0.36,9.0,6,0,0.11538461538461539,0.023880597014925373
6.9,0.31,17.549999999999997,0.043,167.0,0.99954,2.93,0.52,9.1,7,0,0.2275449101796407,0.02753623188405797
6.7,0.32,9.0,0.032,113.0,0.99188,3.13,0.65,12.9,7,0,0.25663716814159293,0.05223880597014925
6.1,0.4,1.2,0.03,84.0,0.98926,3.19,0.855,13.0,6,0,0.2261904761904762,0.02459016393442623
6.7,0.32,9.0,0.032,113.0,0.99188,3.13,0.65,12.9,7,0,0.25663716814159293,0.05223880597014925
7.0,0.6000000000000001,1.3,0.10550000000000001,121.0,0.99334,3.04,0.46,9.2,6,0,0.2809917355371901,0.038571428571428576
6.8,0.33,12.8,0.041,168.0,0.99659,3.1,0.56,9.8,5,0,0.35714285714285715,0.04411764705882353
6.8,0.33,12.8,0.041,168.0,0.99659,3.1,0.56,9.8,5,0,0.35714285714285715,0.04411764705882353
6.4,0.09,7.6,0.044,144.0,0.9948,3.26,0.38,10.1,6,0,0.2361111111111111,0.10234375
6.4,0.09,7.6,0.044,144.0,0.9948,3.26,0.38,10.1,6,0,0.2361111111111111,0.10234375
5.9,0.28,1.4,0.037,83.0,0.99074,3.33,0.42,10.9,7,0,0.43373493975903615,0.020338983050847456
6.3,0.5,8.3,0.053,202.0,0.9955,3.2,0.51,9.6,6,0,0.2524752475247525,0.05714285714285714
5.7,0.16,9.0,0.053,111.0,0.99474,3.36,0.37,10.4,6,0,0.2882882882882883,0.04736842105263158
6.1,0.4,1.85,0.031,111.0,0.98966,3.03,0.3,11.8,7,0,0.22522522522522523,0.036065573770491806
5.6,0.16,12.55,0.051,115.0,0.99564,3.4,0.38,10.8,6,0,0.26956521739130435,0.03660714285714286
7.2,0.28,1.4,0.034,109.0,0.99246,3.28,0.57,10.6,6,0,0.23853211009174313,0.04583333333333334
5.9,0.31,1.8,0.033,142.0,0.98984,3.35,0.5,12.7,6,0,0.31690140845070425,0.035593220338983045
5.4,0.31,4.0,0.03,108.0,0.99031,3.3,0.43,12.2,7,0,0.25,0.06111111111111111
5.4,0.16,12.55,0.051,115.0,0.99564,3.4,0.38,10.8,6,0,0.26956521739130435,0.037962962962962955
5.7,0.16,9.0,0.053,111.0,0.99474,3.36,0.37,10.4,6,0,0.2882882882882883,0.04736842105263158
6.4,0.28,3.0,0.04,98.0,0.99216,3.25,0.47,11.1,6,0,0.19387755102040816,0.043750000000000004
6.1,0.4,1.85,0.031,111.0,0.98966,3.03,0.3,11.8,7,0,0.22522522522522523,0.036065573770491806
6.7,0.32,7.9,0.034,81.0,0.99512,3.29,0.31,10.0,6,0,0.20987654320987653,0.022388059701492536
5.5,0.38,2.6,0.033,69.0,0.9909,3.12,0.59,10.8,6,0,0.14492753623188406,0.057272727272727274
4.8,0.38,1.2,0.074,130.0,0.99132,3.31,0.4,10.3,6,0,0.36153846153846153,0.046875
5.2,0.15,7.1,0.043,134.0,0.99378,3.24,0.48,9.9,6,0,0.23880597014925373,0.04615384615384615
6.7,0.32,7.9,0.034,81.0,0.99512,3.29,0.31,10.0,6,0,0.20987654320987653,0.022388059701492536
6.6,0.32,1.3,0.044,93.0,0.99044,3.11,0.56,12.25,5,0,0.1935483870967742,0.040909090909090916
6.1,0.33,10.7,0.036,98.0,0.99521,3.34,0.52,10.2,6,0,0.2755102040816326,0.05245901639344263
6.0,0.28,7.7,0.053,132.0,0.99489,3.06,0.5,9.4,6,0,0.2803030303030303,0.041666666666666664
6.4,0.46,8.4,0.05,180.0,0.99495,3.18,0.46,9.7,6,0,0.32222222222222224,0.06562499999999999
6.1,0.33,10.7,0.036,98.0,0.99521,3.34,0.52,10.2,6,0,0.2755102040816326,0.05245901639344263
6.9,0.33,12.7,0.038,116.0,0.9954,3.04,0.65,10.4,6,0,0.28448275862068967,0.04492753623188406
6.3,0.48,1.8,0.035,96.0,0.99121,3.49,0.74,12.2,6,0,0.3645833333333333,0.07619047619047618
6.0,0.28,7.7,0.053,132.0,0.99489,3.06,0.5,9.4,6,0,0.2803030303030303,0.041666666666666664
7.2,0.31,10.5,0.035,122.0,0.99478,3.12,0.4,10.6,6,0,0.29508196721311475,0.029166666666666664
6.8,0.43,1.6,0.05,65.0,0.99346,3.27,0.47,10.7,5,0,0.06153846153846154,0.047058823529411764
7.9,0.6,1.85,0.048,106.0,0.99331,3.24,0.49,11.85,5,0,0.12264150943396226,0.03797468354430379
5.3,0.38,10.5,0.031,140.0,0.99321,3.34,0.46,11.7,6,0,0.37857142857142856,0.05849056603773585
5.3,0.38,10.5,0.031,140.0,0.99321,3.34,0.46,11.7,6,0,0.37857142857142856,0.05849056603773585
5.2,0.22,1.0,0.03,123.0,0.99218,3.55,0.44,10.15,6,0,0.3821138211382114,0.035576923076923075
5.5,0.31,1.2,0.026,68.0,0.9898,3.33,0.44,11.6333333333333,6,0,0.45588235294117646,0.02909090909090909
6.0,0.36,1.7,0.042,61.0,0.99144,3.22,0.54,10.8,6,0,0.22950819672131148,0.028333333333333335
6.0,0.36,1.6,0.042,61.0,0.99143,3.22,0.54,10.8,6,0,0.21311475409836064,0.02666666666666667
6.1,0.32,9.0,0.031,134.0,0.99234,3.25,0.26,12.3,7,0,0.30597014925373134,0.03934426229508197
5.5,0.25,1.9,0.029,118.0,0.98972,3.36,0.66,12.5,6,0,0.2796610169491525,0.05454545454545454
5.5,0.31,1.2,0.026,68.0,0.9898,3.33,0.44,11.65,6,0,0.45588235294117646,0.02909090909090909
6.0,0.46,1.5,0.05,189.0,0.99308,3.24,0.49,9.6,5,0,0.2962962962962963,0.05333333333333334
6.1,0.31,3.9,0.034,137.0,0.99218,3.24,0.46,10.9,6,0,0.30656934306569344,0.04426229508196722
6.0,0.32,3.6,0.035,133.0,0.99215,3.23,0.46,10.8,6,0,0.2706766917293233,0.045000000000000005
6.0,0.37,1.2,0.032,148.0,0.99185,3.32,0.44,11.2,5,0,0.42567567567567566,0.023333333333333334
5.0,0.19,5.0,0.043,101.0,0.99438,3.635,0.57,10.0,5,0,0.16831683168316833,0.048
6.1,0.25,2.9,0.047,274.5,0.99314,3.44,0.64,10.5,3,0,0.28051001821493626,0.042622950819672135
6.3,0.5,10.4,0.043,132.0,0.99542,2.86,0.46,9.1,6,0,0.4621212121212121,0.03650793650793651
5.6,0.5,11.4,0.029,93.0,0.99428,3.23,0.49,10.5,6,0,0.26881720430107525,0.04642857142857143
6.1,0.24,17.549999999999997,0.05,184.0,0.99943,3.12,0.61,9.3,5,0,0.1793478260869565,0.055737704918032795
6.2,0.25,17.549999999999997,0.051,182.0,0.99946,3.13,0.62,9.3,6,0,0.15384615384615385,0.0564516129032258
6.0,0.37,1.2,0.032,148.0,0.99185,3.32,0.44,11.2,5,0,0.42567567567567566,0.023333333333333334
7.3,0.6000000000000001,7.1,0.033,185.0,0.99472,3.14,0.62,10.6,6,0,0.2594594594594595,0.049315068493150684
5.1,0.36,1.3,0.035,78.0,0.9891,3.23,0.64,12.1,7,0,0.5128205128205128,0.04901960784313726
5.5,0.26,1.5,0.032,100.0,0.99076,3.43,0.77,12.0,6,0,0.35,0.02909090909090909
6.4,0.35,10.2,0.043,106.0,0.99632,3.16,0.5,9.7,6,0,0.37735849056603776,0.0296875
6.6,0.6000000000000001,2.2,0.027,92.0,0.99,3.12,0.48,12.4,6,0,0.22826086956521738,0.04393939393939394
6.0,0.26,3.5,0.035,111.0,0.98872,3.18,0.47,13.6,7,0,0.34234234234234234,0.06333333333333334
6.0,0.26,3.5,0.035,111.0,0.98872,3.18,0.47,13.6,7,0,0.34234234234234234,0.06333333333333334
6.5,0.35,3.9,0.04,140.0,0.99102,2.98,0.53,11.8,6,0,0.19285714285714287,0.03076923076923077
6.6,0.26,7.4,0.052,128.0,0.99388,3.16,0.37,10.0,6,0,0.3515625,0.02575757575757576
